Unnamed: 0,ID,Case Number,Date,place,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
6091472,10593882,HZ345355,07/11/2016 10:06:00 PM,024XX W CORTLAND ST,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,STREET,True,False,1434,14.0,1.0,22.0,18,1159769.0,1912550.0,2016,07/18/2016 03:55:46 PM,41.915752584,-87.688449763,"(41.915752584, -87.688449763)"
3489790,10295228,HY482823,10/30/2015 03:45:00 PM,030XX S PULASKI RD,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,False,False,1031,10.0,22.0,30.0,26,1150193.0,1884098.0,2015,11/06/2015 03:55:21 PM,41.837869311,-87.724373124,"(41.837869311, -87.724373124)"
2441069,8476417,HV143838,02/03/2012 12:20:00 PM,003XX E 47TH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA GARAGE / OTHER PROPERTY,False,False,222,2.0,3.0,38.0,11,1179016.0,1873926.0,2012,02/04/2016 06:33:39 AM,41.809347098,-87.618919216,"(41.809347098, -87.618919216)"
3498527,10309264,HY498227,11/11/2015 08:00:00 PM,080XX S MARSHFIELD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,611,6.0,21.0,71.0,14,1166741.0,1851379.0,2015,11/18/2015 04:00:04 PM,41.747746453,-87.664584768,"(41.747746453, -87.664584768)"
2868682,9156961,HW302436,06/03/2013 11:50:00 AM,003XX N LAVERGNE AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,ALLEY,True,False,1532,15.0,28.0,25.0,24,1142985.0,1901657.0,2013,02/04/2016 06:33:39 AM,41.886190715,-87.750385437,"(41.886190715, -87.750385437)"
3447301,10221195,HY408220,09/03/2015 02:00:00 AM,042XX S INDIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,213,2.0,3.0,38.0,08B,1178304.0,1876982.0,2015,09/10/2015 11:43:14 AM,41.817749235,-87.621437827,"(41.817749235, -87.621437827)"
6211799,10789433,HZ559284,11/14/2014 06:00:00 PM,011XX W 17TH ST,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,VEHICLE NON-COMMERCIAL,False,False,1235,12.0,25.0,31.0,02,,,2014,12/21/2016 03:53:44 PM,,,
2975161,9327561,HW471048,09/27/2013 04:30:00 PM,052XX S MARSHFIELD AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,932,9.0,16.0,61.0,06,1166230.0,1869974.0,2013,02/04/2016 06:33:39 AM,41.798784445,-87.66592846,"(41.798784445, -87.66592846)"
2639944,8789147,HV463238,09/06/2012 02:20:00 AM,024XX W NORTH AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,False,False,1434,14.0,1.0,24.0,03,1159907.0,1910568.0,2012,02/04/2016 06:33:39 AM,41.910310978,-87.68799755,"(41.910310978, -87.68799755)"
6162747,10709891,HZ467193,10/09/2016 04:00:00 AM,044XX S PRAIRIE AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,215,2.0,3.0,38.0,06,1178783.0,1875630.0,2016,10/16/2016 03:51:57 PM,41.814028331,-87.619721913,"(41.814028331, -87.619721913)"
3511851,10331913,HY522680,12/02/2015 07:58:00 PM,020XX E 93RD ST,4650,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,SIDEWALK,True,False,413,4.0,8.0,48.0,26,1191564.0,1843710.0,2015,01/10/2016 08:18:39 AM,41.726136587,-87.573874705,"(41.726136587, -87.573874705)"
2901682,9208867,HW354719,07/07/2013 01:50:00 AM,051XX S NEENAH AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,811,8.0,23.0,56.0,26,1133578.0,1869880.0,2013,02/04/2016 06:33:39 AM,41.799159771,-87.785674799,"(41.799159771, -87.785674799)"
2482462,8542203,HV209142,03/22/2012 08:45:00 AM,045XX W MONROE ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,1113,11.0,28.0,26.0,16,1146106.0,1899278.0,2012,02/04/2016 06:33:39 AM,41.87960371,-87.738984784,"(41.87960371, -87.738984784)"
6162089,10709110,HZ466273,10/08/2016 12:14:00 PM,049XX S KEDZIE AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,821,8.0,14.0,63.0,06,1155878.0,1871677.0,2016,10/15/2016 03:46:46 PM,41.803671998,-87.703846021,"(41.803671998, -87.703846021)"
4047176,10427190,HZ164803,02/25/2016 12:05:00 PM,023XX S DR MARTIN LUTHER KING JR DR,0890,THEFT,FROM BUILDING,OTHER,False,False,132,1.0,2.0,33.0,06,1178880.0,1889112.0,2016,03/03/2016 03:47:16 PM,41.85102174,-87.618954852,"(41.85102174, -87.618954852)"
3115758,9570262,HX220797,04/12/2014 12:06:00 PM,016XX W HOWARD ST,0560,ASSAULT,SIMPLE,CTA STATION,True,False,2422,24.0,49.0,1.0,08A,1163750.0,1950346.0,2014,02/04/2016 06:33:39 AM,42.019383301,-87.67275327,"(42.019383301, -87.67275327)"
3341015,10035594,HY224974,04/17/2015 12:24:00 AM,050XX W VAN BUREN ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,True,False,1533,15.0,29.0,25.0,18,1142499.0,1897532.0,2015,08/17/2015 03:03:40 PM,41.874880249,-87.752272724,"(41.874880249, -87.752272724)"
2727118,8928199,HV599641,12/12/2012 03:15:00 PM,069XX S WESTERN AVE,0820,THEFT,$500 AND UNDER,CTA BUS,False,False,832,8.0,17.0,66.0,06,1161571.0,1858676.0,2012,02/04/2016 06:33:39 AM,41.7678792,-87.683327303,"(41.7678792, -87.683327303)"
6158127,10702750,HZ458850,10/03/2016 04:00:00 AM,006XX N WELLS ST,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,ALLEY,False,False,1832,18.0,42.0,8.0,03,1174623.0,1904527.0,2016,10/10/2016 03:48:36 PM,41.893417619,-87.634117932,"(41.893417619, -87.634117932)"
3004413,9375156,HW518649,11/02/2013 11:30:00 PM,027XX N WAYNE AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1932,19.0,32.0,7.0,05,1166840.0,1918244.0,2013,02/04/2016 06:33:39 AM,41.931228404,-87.662307817,"(41.931228404, -87.662307817)"
2734411,8940278,HV611616,12/21/2012 08:30:00 AM,018XX S LAFLIN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1233,12.0,25.0,31.0,14,1166657.0,1891367.0,2012,02/04/2016 06:33:39 AM,41.857479936,-87.663751094,"(41.857479936, -87.663751094)"
3179851,9678708,HX328479,07/02/2014 01:05:00 PM,022XX E 71ST ST,5011,OTHER OFFENSE,LICENSE VIOLATION,SMALL RETAIL STORE,True,False,331,3.0,5.0,43.0,26,1192478.0,1858354.0,2014,02/04/2016 06:33:39 AM,41.766298808,-87.570050881,"(41.766298808, -87.570050881)"
2438303,8471558,HV148092,02/06/2012 08:45:00 PM,105XX S WABASH AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ABANDONED BUILDING,True,False,512,5.0,9.0,49.0,18,1178443.0,1834980.0,2012,02/04/2016 06:33:39 AM,41.702487917,-87.622201628,"(41.702487917, -87.622201628)"
2435369,8467331,HV143566,02/02/2012 06:30:00 AM,131XX S AVENUE N,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,False,False,433,4.0,10.0,55.0,06,1201404.0,1818496.0,2012,02/04/2016 06:33:39 AM,41.65670318,-87.538682884,"(41.65670318, -87.538682884)"
3333514,10022692,HY212334,04/06/2015 01:35:00 PM,061XX S EBERHART AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,313,3.0,20.0,42.0,18,1180638.0,1864314.0,2015,08/17/2015 03:03:40 PM,41.782933762,-87.613265379,"(41.782933762, -87.613265379)"
2492283,8557483,HV233335,04/08/2012 12:30:00 PM,050XX S HALSTED ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,SMALL RETAIL STORE,False,False,933,9.0,3.0,61.0,17,1171830.0,1871216.0,2012,02/04/2016 06:33:39 AM,41.802071476,-87.64535562,"(41.802071476, -87.64535562)"
3244822,9787179,HX436543,09/20/2014 05:00:00 PM,045XX N DRAKE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,1723,17.0,33.0,14.0,08A,1151902.0,1929964.0,2014,02/04/2016 06:33:39 AM,41.963696648,-87.716892602,"(41.963696648, -87.716892602)"
2750469,8965526,HW113447,01/11/2013 07:30:00 AM,050XX S ARTESIAN AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,923,9.0,14.0,63.0,06,1160882.0,1871145.0,2013,02/04/2016 06:33:39 AM,41.80211009,-87.685508459,"(41.80211009, -87.685508459)"
2552261,8652178,HV327759,06/09/2012 02:45:00 PM,001XX N STATE ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,DEPARTMENT STORE,False,False,111,1.0,42.0,32.0,11,1176352.0,1900927.0,2012,02/04/2016 06:33:39 AM,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
6220283,10802515,JA101778,09/14/2016 12:00:00 PM,041XX W WABANSIA AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2534,25.0,30.0,23.0,11,,,2016,01/03/2017 03:52:21 PM,,,
2696848,8878725,HV552658,11/03/2012 07:00:00 PM,036XX N CHRISTIANA AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,1733,17.0,35.0,16.0,26,1153403.0,1924168.0,2012,02/04/2016 06:33:39 AM,41.947762267,-87.7115285,"(41.947762267, -87.7115285)"
4031446,10405189,HZ141602,02/05/2016 02:39:00 PM,019XX W CHASE AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,2424,24.0,49.0,1.0,08B,1162134.0,1948261.0,2016,02/12/2016 03:59:22 PM,42.013696087,-87.678758628,"(42.013696087, -87.678758628)"
2923805,9245151,HW390374,08/02/2013 05:14:00 PM,008XX E 79TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,624,6.0,6.0,69.0,18,1183379.0,1852811.0,2013,02/04/2016 06:33:39 AM,41.751304988,-87.60357394,"(41.751304988, -87.60357394)"
2950897,9288117,HW432817,09/01/2013 09:45:00 AM,004XX S LOOMIS ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,False,False,1231,12.0,2.0,28.0,06,1167130.0,1897936.0,2013,02/04/2016 06:33:39 AM,41.875495685,-87.661826303,"(41.875495685, -87.661826303)"
3358202,10065501,HY254499,05/10/2015 12:00:00 PM,126XX S HALSTED ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,523,5.0,34.0,53.0,06,1173297.0,1821020.0,2015,08/17/2015 03:03:40 PM,41.664294511,-87.641455374,"(41.664294511, -87.641455374)"
2826786,9090760,HW235909,04/16/2013 07:20:00 PM,010XX E 93RD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,413,4.0,8.0,47.0,18,1184707.0,1843524.0,2013,02/04/2016 06:33:39 AM,41.725789447,-87.598997917,"(41.725789447, -87.598997917)"
6227190,10808044,JA106830,01/06/2017 07:00:00 PM,001XX W 118TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,522,5.0,34.0,53.0,07,,,2017,01/13/2017 03:54:40 PM,,,
2807085,9059883,HW204936,03/21/2013 04:00:00 PM,008XX S STATE ST,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,False,False,123,1.0,2.0,32.0,06,1176491.0,1896376.0,2013,02/04/2016 06:33:39 AM,41.87100884,-87.627503717,"(41.87100884, -87.627503717)"
3344065,10040716,HY230127,04/19/2015 08:00:00 PM,071XX S EAST END AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,324,3.0,8.0,43.0,08B,1188768.0,1858022.0,2015,08/17/2015 03:03:40 PM,41.76547731,-87.583659765,"(41.76547731, -87.583659765)"
6213114,10623769,HZ360146,07/22/2016 06:49:00 PM,015XX W 62ND ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,True,False,713,7.0,15.0,67.0,18,,,2016,12/24/2016 03:48:42 PM,,,
2764163,8987492,HW134959,01/28/2013 01:00:00 PM,028XX W ARMITAGE AVE,0890,THEFT,FROM BUILDING,MEDICAL/DENTAL OFFICE,False,False,1414,14.0,35.0,22.0,06,1157185.0,1913161.0,2013,02/04/2016 06:33:39 AM,41.917482141,-87.697926573,"(41.917482141, -87.697926573)"
3390649,10121498,HY310739,06/21/2015 10:50:00 PM,004XX N HARDING AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,True,False,1122,11.0,27.0,23.0,24,1149979.0,1902692.0,2015,08/17/2015 03:03:40 PM,41.888897617,-87.724674664,"(41.888897617, -87.724674664)"
6061422,10552342,HZ298688,05/29/2016 11:00:00 AM,019XX N WILMOT AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,1434,14.0,32.0,22.0,06,1160502.0,1912921.0,2016,06/13/2016 03:51:30 PM,41.916755479,-87.685746482,"(41.916755479, -87.685746482)"
6141064,22779,HZ429061,09/11/2016 03:12:00 AM,039XX S CAMPBELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,921,9.0,12.0,58.0,01A,1160350.0,1878236.0,2016,09/18/2016 03:49:46 PM,41.821579658,-87.687264022,"(41.821579658, -87.687264022)"
2978756,9333061,HW476814,09/26/2013 12:00:00 PM,034XX W MONTROSE AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,1723,17.0,33.0,14.0,11,1152770.0,1929032.0,2013,02/04/2016 06:33:39 AM,41.961121999,-87.713726005,"(41.961121999, -87.713726005)"
6152859,10694623,HZ449841,09/26/2016 04:35:00 AM,032XX W LEXINGTON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1134,11.0,24.0,27.0,08B,1154984.0,1896523.0,2016,10/03/2016 03:57:52 PM,41.871870367,-87.706459756,"(41.871870367, -87.706459756)"
3359858,10068630,HY256196,05/11/2015 05:32:00 PM,001XX S STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,112,1.0,42.0,32.0,06,1176401.0,1899781.0,2015,08/17/2015 03:03:40 PM,41.880354393,-87.627731367,"(41.880354393, -87.627731367)"
2680779,8853877,HV526927,10/20/2012 01:35:00 PM,054XX S ARCHER AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,False,True,814,8.0,23.0,56.0,04B,1144464.0,1869625.0,2012,02/04/2016 06:33:39 AM,41.798262749,-87.74575888,"(41.798262749, -87.74575888)"
6142979,10680684,HZ433570,09/14/2016 11:16:00 AM,012XX W ROOSEVELT RD,0860,THEFT,RETAIL THEFT,OTHER,False,False,1233,12.0,2.0,28.0,06,1168413.0,1894846.0,2016,09/21/2016 03:52:21 PM,41.866988841,-87.657205006,"(41.866988841, -87.657205006)"
800891,10525208,HZ267792,05/17/2016 12:30:00 AM,043XX W ADAMS ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1115,11.0,28.0,26.0,07,1147545.0,1898660.0,2016,05/24/2016 04:07:34 PM,41.877880379,-87.73371679,"(41.877880379, -87.73371679)"
3273052,9834572,HX484426,10/26/2014 01:00:00 PM,075XX N WESTERN AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,SMALL RETAIL STORE,False,True,2411,24.0,50.0,2.0,26,1159016.0,1950129.0,2014,02/04/2016 06:33:39 AM,42.018886781,-87.690179844,"(42.018886781, -87.690179844)"
2644934,8797216,HV471117,09/11/2012 01:22:00 PM,032XX W BELMONT AVE,5011,OTHER OFFENSE,LICENSE VIOLATION,PARKING LOT/GARAGE(NON.RESID.),True,False,1733,19.0,35.0,21.0,26,1153997.0,1921094.0,2012,02/04/2016 06:33:39 AM,41.939315143,-87.70942733,"(41.939315143, -87.70942733)"
2625967,8767155,HV441662,08/22/2012 12:15:00 PM,076XX S PHILLIPS AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,421,4.0,7.0,43.0,18,1193855.0,1854881.0,2012,02/04/2016 06:33:39 AM,41.756734991,-87.565117456,"(41.756734991, -87.565117456)"
4087477,10279273,HY467434,10/18/2015 11:40:00 PM,035XX E 97TH ST,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,False,False,432,4.0,10.0,52.0,04B,1201213.0,1841377.0,2015,04/15/2016 03:49:27 PM,41.719495615,-87.538609374,"(41.719495615, -87.538609374)"
6114998,10632323,HZ384904,08/09/2016 01:30:00 PM,043XX N BERNARD ST,0560,ASSAULT,SIMPLE,APARTMENT,False,False,1723,17.0,33.0,16.0,08A,1152609.0,1928619.0,2016,08/16/2016 03:49:23 PM,41.959991892,-87.714328899,"(41.959991892, -87.714328899)"
2532973,8623374,HV297314,05/21/2012 11:30:00 PM,036XX S COTTAGE GROVE AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,False,False,212,2.0,4.0,36.0,04B,1181591.0,1880950.0,2012,02/04/2016 06:33:39 AM,41.828562358,-87.609257577,"(41.828562358, -87.609257577)"
3063846,9475638,HX129176,01/27/2014 10:59:00 AM,039XX W ROOSEVELT RD,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,1132,11.0,24.0,29.0,18,1150448.0,1894424.0,2014,02/04/2016 06:33:39 AM,41.866200165,-87.723168162,"(41.866200165, -87.723168162)"
3543656,10386916,HZ123217,01/20/2016 10:56:00 PM,013XX W VAN BUREN ST,0850,THEFT,ATTEMPT THEFT,PARKING LOT/GARAGE(NON.RESID.),False,False,1231,12.0,2.0,28.0,06,1167550.0,1898293.0,2016,01/27/2016 04:00:46 PM,41.876466294,-87.660273952,"(41.876466294, -87.660273952)"
2919005,9235897,HW382444,07/28/2013 06:24:00 AM,050XX W HURON ST,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,False,False,1532,15.0,28.0,25.0,04A,1142595.0,1904176.0,2013,02/04/2016 06:33:39 AM,41.893110413,-87.751754929,"(41.893110413, -87.751754929)"
2485538,8547013,HV222928,03/31/2012 03:00:00 PM,049XX S DORCHESTER AVE,0890,THEFT,FROM BUILDING,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,False,False,222,2.0,4.0,39.0,06,1186394.0,1872474.0,2012,02/04/2016 06:33:39 AM,41.805191219,-87.59190433,"(41.805191219, -87.59190433)"
6193657,10756714,HZ519395,11/17/2016 05:30:00 PM,030XX S HARDING AVE,0330,ROBBERY,AGGRAVATED,RESTAURANT,False,False,1031,10.0,22.0,30.0,03,1150528.0,1883996.0,2016,11/25/2016 03:50:08 PM,41.837582886,-87.723146503,"(41.837582886, -87.723146503)"
2875300,9167557,HW312905,06/10/2013 05:35:00 PM,057XX S RACINE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,713,7.0,16.0,67.0,26,1169298.0,1866822.0,2013,02/04/2016 06:33:39 AM,41.79006908,-87.654768679,"(41.79006908, -87.654768679)"
2458104,8503846,HV180375,02/27/2012 12:00:00 PM,038XX W MADISON ST,0810,THEFT,OVER $500,RESTAURANT,False,False,1122,11.0,28.0,26.0,06,1150717.0,1899736.0,2012,02/04/2016 06:33:39 AM,41.88077164,-87.722041752,"(41.88077164, -87.722041752)"
3257009,9807807,HX456993,10/06/2014 10:23:00 AM,040XX W WILCOX ST,2024,NARCOTICS,POSS: HEROIN(WHITE),VACANT LOT/LAND,True,False,1115,11.0,28.0,26.0,18,1149516.0,1899031.0,2014,02/04/2016 06:33:39 AM,41.87886043,-87.726470068,"(41.87886043, -87.726470068)"
2865680,9152060,HW297557,05/30/2013 09:00:00 AM,049XX W CUYLER AVE,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,1624,16.0,45.0,15.0,06,1142990.0,1926491.0,2013,02/04/2016 06:33:39 AM,41.954337703,-87.749746466,"(41.954337703, -87.749746466)"
2528145,8616105,HV289846,05/16/2012 06:00:00 PM,017XX N NATCHEZ AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,2513,25.0,36.0,25.0,14,1132592.0,1910778.0,2012,02/04/2016 06:33:39 AM,41.911407345,-87.788338812,"(41.911407345, -87.788338812)"
3502440,10316381,HY504869,11/17/2015 09:00:00 AM,003XX S HOMAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),False,False,1133,11.0,28.0,27.0,14,1153774.0,1898207.0,2015,11/24/2015 03:57:04 PM,41.876515605,-87.710857347,"(41.876515605, -87.710857347)"
3102493,9545835,HX198715,03/25/2014 07:42:00 AM,068XX S MERRILL AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,331,3.0,5.0,43.0,26,1191725.0,1859996.0,2014,02/04/2016 06:33:39 AM,41.770822885,-87.572757629,"(41.770822885, -87.572757629)"
3077544,9499536,HX154780,02/17/2014 08:00:00 PM,063XX S TALMAN AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,825,8.0,15.0,66.0,06,1159798.0,1862528.0,2014,02/04/2016 06:33:39 AM,41.778486226,-87.689720531,"(41.778486226, -87.689720531)"
3037977,9430743,HW574480,12/15/2013 10:00:00 PM,068XX W HIGGINS AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1613,16.0,41.0,10.0,06,1129738.0,1935479.0,2013,02/04/2016 06:33:39 AM,41.979239007,-87.798257219,"(41.979239007, -87.798257219)"
3311597,9901705,HX552265,12/23/2014 01:10:00 AM,055XX W NORTH AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,False,False,2532,25.0,37.0,25.0,03,1138935.0,1910082.0,2014,02/04/2016 06:33:39 AM,41.909384478,-87.765053252,"(41.909384478, -87.765053252)"
3246903,9790863,HX439605,09/23/2014 07:30:00 AM,074XX S SOUTH SHORE DR,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,False,False,334,3.0,7.0,43.0,04A,1195788.0,1856597.0,2014,02/04/2016 06:33:39 AM,41.761396234,-87.557976827,"(41.761396234, -87.557976827)"
2853050,9132710,HW277134,02/06/2013 07:00:00 PM,016XX N CICERO AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,2533,25.0,37.0,25.0,06,1144091.0,1910384.0,2013,02/04/2016 06:33:39 AM,41.910117898,-87.746104545,"(41.910117898, -87.746104545)"
3122579,9581738,HX231013,04/20/2014 06:00:00 PM,075XX S SOUTH SHORE DR,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,SIDEWALK,False,False,421,4.0,7.0,43.0,04B,1196126.0,1856148.0,2014,02/04/2016 06:33:39 AM,41.76015578,-87.556752911,"(41.76015578, -87.556752911)"
6199427,10765210,HZ530234,11/26/2016 08:49:00 PM,055XX W VAN BUREN ST,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,True,False,1522,15.0,29.0,25.0,24,1139535.0,1897464.0,2016,12/03/2016 03:47:46 PM,41.874748194,-87.763157109,"(41.874748194, -87.763157109)"
3060579,9470311,HX123431,01/21/2014 08:10:00 PM,013XX N WESTERN AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER,False,False,1424,14.0,1.0,24.0,05,1160166.0,1908818.0,2014,02/04/2016 06:33:39 AM,41.905503491,-87.687094518,"(41.905503491, -87.687094518)"
3313790,9905550,HX556131,12/27/2014 01:34:00 AM,077XX S EBERHART AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,624,6.0,6.0,69.0,14,1180913.0,1853900.0,2014,02/04/2016 06:33:39 AM,41.754350364,-87.612577107,"(41.754350364, -87.612577107)"
2497501,8566696,HV241444,04/11/2012 01:04:00 PM,009XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,1833,18.0,42.0,8.0,06,1177320.0,1906851.0,2012,02/04/2016 06:33:39 AM,41.899734047,-87.624142375,"(41.899734047, -87.624142375)"
2937240,9266669,HW411268,08/17/2013 05:00:00 AM,025XX N KILPATRICK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2521,25.0,31.0,19.0,14,1144637.0,1916361.0,2013,02/04/2016 06:33:39 AM,41.926509121,-87.743947834,"(41.926509121, -87.743947834)"
6227193,10808055,JA105774,01/06/2017 12:30:00 AM,028XX N ALBANY AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,1411,14.0,35.0,21.0,08B,,,2017,01/13/2017 03:54:40 PM,,,
3507490,10324865,HY514737,11/25/2015 03:00:00 PM,0000X W CONGRESS PKWY,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,False,123,1.0,2.0,32.0,08B,1176372.0,1898061.0,2015,12/02/2015 03:54:47 PM,41.875635267,-87.627889762,"(41.875635267, -87.627889762)"
4024592,10399566,HZ136445,01/31/2016 12:30:00 AM,034XX W PALMER ST,0460,BATTERY,SIMPLE,RESIDENCE,False,False,1413,14.0,26.0,22.0,08B,1153191.0,1914412.0,2016,02/07/2016 03:46:38 PM,41.920995257,-87.712567424,"(41.920995257, -87.712567424)"
2878956,9174742,HW318619,06/14/2013 03:50:00 PM,034XX W MADISON ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,False,False,1123,11.0,28.0,27.0,04B,1153414.0,1899804.0,2013,02/04/2016 06:33:39 AM,41.880905097,-87.712136717,"(41.880905097, -87.712136717)"
3422107,10177218,HY365239,08/01/2015 09:00:00 PM,0000X S MASON AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,False,1513,15.0,29.0,25.0,03,1136839.0,1899298.0,2015,08/17/2015 03:03:40 PM,41.879829657,-87.773011873,"(41.879829657, -87.773011873)"
3369037,10084176,HY272966,05/24/2015 06:30:00 AM,072XX S ASHLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,734,7.0,17.0,67.0,05,1166931.0,1856865.0,2015,08/17/2015 03:03:40 PM,41.762796739,-87.663732088,"(41.762796739, -87.663732088)"
3063200,9474596,HX128215,01/26/2014 11:50:00 AM,028XX N ALBANY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1411,14.0,35.0,21.0,08B,1155219.0,1918748.0,2014,02/04/2016 06:33:39 AM,41.932853053,-87.704999317,"(41.932853053, -87.704999317)"
4082757,10477986,HZ216954,04/07/2016 02:40:00 PM,026XX N ELSTON AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,1432,14.0,1.0,22.0,06,1160867.0,1917657.0,2016,04/14/2016 03:49:38 PM,41.929743818,-87.684273777,"(41.929743818, -87.684273777)"
6172343,10725509,HZ484277,10/21/2016 05:30:00 PM,067XX S MERRILL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,331,3.0,5.0,43.0,14,1191703.0,1860774.0,2016,10/28/2016 03:46:52 PM,41.77295831,-87.572813053,"(41.77295831, -87.572813053)"
